date,playerId,shopId,shopName,kioskId,kioskState,result,type,client_price
2023-08-21 23.23.22,1069522220447,1026112105005,SCShop_ShubinInterstellar_NewBabbage,1026112105003,,,,320,03b3db91-0063-4da2-99f7-16b20ede4209,grin_multitool_01_tractorbeam,1
2023-08-22 00.29.36,1069522220447,1026112179420,SCShop_RestStop_Pharmacy-001,1026112179419,,,,600,7d50411f-088c-4c99-b85a-a6eaf95504c3,crlf_consumable_healing_01,6
2023-08-24 20.21.22,1069522220447,1104578364260,SCShop_ShubinInterstellar_NewBabbage,1104578364258,,,,720,ef22e563-0ff2-4ad0-8ba3-c4e94f910c57,grin_utility_medium_arms_01_01_04,1
2023-08-24 20.21.31,1069522220447,1104578364260,SCShop_ShubinInterstellar_NewBabbage,1104578364258,,,,2820,97254847-0046-40e6-af83-f71ec35f4ac5,grin_utility_medium_core_01_01_04,1
2023-08-24 20.21.37,1069522220447,1104578364260,SCShop_ShubinInterstellar_NewBabbage,1104578364258,,,,2280,a9305217-006d-4e46-833e-dff89c913b25,grin_utility_medium_helmet_01_01_04,1
2023-08-24 20.21.50,1069522220447,1104578364260,SCShop_ShubinInterstellar_NewBabbage,1104578364258,,,,1340,cd86a6ff-0abc-4bf0-bce3-00be8cc3643e,grin_utility_medium_legs_01_01_04,1
2023-08-24 22.15.32,1069522220447,1104578375581,SCShop_Hospital_Pharmacy_NewBab_01,1104578375584,,,,600,7d50411f-088c-4c99-b85a-a6eaf95504c3,crlf_consumable_healing_01,6
2023-08-24 22.20.05,1069522220447,1104578364260,SCShop_ShubinInterstellar_NewBabbage,1104578364258,,,,720,ef22e563-0ff2-4ad0-8ba3-c4e94f910c57,grin_utility_medium_arms_01_01_04,1
2023-08-24 22.21.47,1069522220447,1104578364260,SCShop_ShubinInterstellar_NewBabbage,1104578364258,,,,2820,97254847-0046-40e6-af83-f71ec35f4ac5,grin_utility_medium_core_01_01_04,1
2023-08-24 22.22.34,1069522220447,1104578364260,SCShop_ShubinInterstellar_NewBabbage,1104578364258,,,,1340,cd86a6ff-0abc-4bf0-bce3-00be8cc3643e,grin_utility_medium_legs_01_01_04,1
2023-08-25 00.00.31,1069522220447,1109348376646,SCShop_ShubinInterstellar_NewBabbage,1109348376644,,,,1900,0e790ea4-8034-4eae-b1d9-a742e46bb27f,grin_utility_medium_backpack_01_01_04,1
2023-08-25 00.00.39,1069522220447,1109348376646,SCShop_ShubinInterstellar_NewBabbage,1109348376644,,,,2280,a9305217-006d-4e46-833e-dff89c913b25,grin_utility_medium_helmet_01_01_04,1
2023-08-27 19.08.44,1069522220447,1129262436608,SCShop_ShubinInterstellar_NewBabbage,1129262436606,,,,720,ef22e563-0ff2-4ad0-8ba3-c4e94f910c57,grin_utility_medium_arms_01_01_04,1
2023-08-27 19.08.53,1069522220447,1129262436608,SCShop_ShubinInterstellar_NewBabbage,1129262436606,,,,1900,0e790ea4-8034-4eae-b1d9-a742e46bb27f,grin_utility_medium_backpack_01_01_04,1
2023-08-27 19.09.01,1069522220447,1129262436608,SCShop_ShubinInterstellar_NewBabbage,1129262436606,,,,2820,97254847-0046-40e6-af83-f71ec35f4ac5,grin_utility_medium_core_01_01_04,1
2023-08-27 19.09.07,1069522220447,1129262436608,SCShop_ShubinInterstellar_NewBabbage,1129262436606,,,,2280,a9305217-006d-4e46-833e-dff89c913b25,grin_utility_medium_helmet_01_01_04,1
2023-08-27 19.09.14,1069522220447,1129262436608,SCShop_ShubinInterstellar_NewBabbage,1129262436606,,,,1340,cd86a6ff-0abc-4bf0-bce3-00be8cc3643e,grin_utility_medium_legs_01_01_04,1
2023-08-28 00.20.34,1069522220447,1048887321362,SCShop_RestStop_Pharmacy-001,1048887321361,,,,600,7d50411f-088c-4c99-b85a-a6eaf95504c3,crlf_consumable_healing_01,6
2023-08-28 00.50.54,1069522220447,1048887327540,SCShop_lt_a_casaba_small_base_a-001,1048887327541,,,,260,1f8845fb-22de-4c73-b6e6-ed1d1b066808,behr_rifle_ballistic_01_mag,20
2023-08-28 18.19.42,1069522220447,1071105227476,SCShop_Entity_Dumpers_Depot_Area18,1071105227382,,,,350,5ea0d020-8e9c-4a33-8fad-757651e1088d,grin_multitool_resource_salvage_repair_01,10
2023-08-28 18.23.25,1069522220447,1071105227476,SCShop_Entity_Dumpers_Depot_Area18,1071105227382,,,,640,99379aa0-7240-4014-813a-0ab460f885f5,grin_multitool_01_salvage_repair,2
2023-08-28 19.38.46,1069522220447,1109199488443,SCShop_lt_a_casaba_small_base_a-001,1109199488438,,,,3,3d4210ba-aaa9-4154-b3a9-2b917d832257,Drink_bottle_vestal_01_a,1
2023-08-28 19.38.49,1069522220447,1109199488443,SCShop_lt_a_casaba_small_base_a-001,1109199488438,,,,3,3d4210ba-aaa9-4154-b3a9-2b917d832257,Drink_bottle_vestal_01_a,1
2023-08-28 19.38.52,1069522220447,1109199488443,SCShop_lt_a_casaba_small_base_a-001,1109199488438,,,,3,3d4210ba-aaa9-4154-b3a9-2b917d832257,Drink_bottle_vestal_01_a,1
2023-08-28 23.16.33,1069522220447,1109349326606,SCShop_Entity_Dumpers_Depot_Area18,1109349326512,,,,875,5ea0d020-8e9c-4a33-8fad-757651e1088d,grin_multitool_resource_salvage_repair_01,25
2023-09-21 20.02.44,1069522220447,1276453657691,SCShop_ShubinInterstellar_NewBabbage,1276453657689,,,,720,ef22e563-0ff2-4ad0-8ba3-c4e94f910c57,grin_utility_medium_arms_01_01_04,1
2023-09-21 20.02.49,1069522220447,1276453657691,SCShop_ShubinInterstellar_NewBabbage,1276453657689,,,,1900,0e790ea4-8034-4eae-b1d9-a742e46bb27f,grin_utility_medium_backpack_01_01_04,1
2023-09-21 20.02.52,1069522220447,1276453657691,SCShop_ShubinInterstellar_NewBabbage,1276453657689,,,,2280,a9305217-006d-4e46-833e-dff89c913b25,grin_utility_medium_helmet_01_01_04,1
2023-09-21 20.02.55,1069522220447,1276453657691,SCShop_ShubinInterstellar_NewBabbage,1276453657689,,,,2820,97254847-0046-40e6-af83-f71ec35f4ac5,grin_utility_medium_core_01_01_04,1
2023-09-21 20.03.01,1069522220447,1276453657691,SCShop_ShubinInterstellar_NewBabbage,1276453657689,,,,1340,cd86a6ff-0abc-4bf0-bce3-00be8cc3643e,grin_utility_medium_legs_01_01_04,1
2023-09-21 20.03.24,1069522220447,1276453657691,SCShop_ShubinInterstellar_NewBabbage,1276453657689,,,,1095,f35e3168-edd8-4e3d-a99a-28de49ed4d70,grin_multitool_01_default_mining,1
2023-09-21 20.03.29,1069522220447,1276453657691,SCShop_ShubinInterstellar_NewBabbage,1276453657689,,,,320,03b3db91-0063-4da2-99f7-16b20ede4209,grin_multitool_01_tractorbeam,1
2023-09-21 20.03.32,1069522220447,1276453657691,SCShop_ShubinInterstellar_NewBabbage,1276453657689,,,,365,da55ce5e-25dd-4160-9f04-fee8796c0b43,grin_multitool_01_mining,1
2023-09-21 20.36.03,1069522220447,1276453668184,SCShop_Hospital_Pharmacy_NewBab_01,1276453668181,,,,1000,7d50411f-088c-4c99-b85a-a6eaf95504c3,crlf_consumable_healing_01,10
2023-09-24 02.09.51,1069522220447,1275972515594,SCShop_H_Pharmacy_Grimhex,1275972515593,,,,1000,7d50411f-088c-4c99-b85a-a6eaf95504c3,crlf_consumable_healing_01,10
2023-09-24 21.39.12,1069522220447,1363519222271,SCShop_Hospital_Pharmacy_NewBab_01,1363519222268,,,,1000,7d50411f-088c-4c99-b85a-a6eaf95504c3,crlf_consumable_healing_01,10
2023-09-24 21.45.32,1069522220447,1363519211778,SCShop_ShubinInterstellar_NewBabbage,1363519211776,,,,720,ef22e563-0ff2-4ad0-8ba3-c4e94f910c57,grin_utility_medium_arms_01_01_04,1
2023-09-24 21.45.36,1069522220447,1363519211778,SCShop_ShubinInterstellar_NewBabbage,1363519211776,,,,1900,0e790ea4-8034-4eae-b1d9-a742e46bb27f,grin_utility_medium_backpack_01_01_04,1
2023-09-24 21.45.39,1069522220447,1363519211778,SCShop_ShubinInterstellar_NewBabbage,1363519211776,,,,2820,97254847-0046-40e6-af83-f71ec35f4ac5,grin_utility_medium_core_01_01_04,1
2023-09-24 21.45.41,1069522220447,1363519211778,SCShop_ShubinInterstellar_NewBabbage,1363519211776,,,,2280,a9305217-006d-4e46-833e-dff89c913b25,grin_utility_medium_helmet_01_01_04,1
2023-09-24 21.45.43,1069522220447,1363519211778,SCShop_ShubinInterstellar_NewBabbage,1363519211776,,,,1340,cd86a6ff-0abc-4bf0-bce3-00be8cc3643e,grin_utility_medium_legs_01_01_04,1
2023-09-24 21.50.53,1069522220447,1363519213008,SCShop_OmegaPro_NewBabbage,1363519213010,,,,23200,15ebdff2-2724-4fb3-abbf-db20e150da77,SHLD_BASL_S01_Palisade_SCItem,1
2023-09-24 21.52.10,1069522220447,1363519213008,SCShop_OmegaPro_NewBabbage,1363519213011,,,,32150,49d355d9-b5a5-454a-a6e8-dedb4bdffa02,POWR_JUST_S01_Endurance_SCItem,1
2023-09-24 22.50.07,1069522220447,1362647221835,SCShop_Hospital_Pharmacy_NewBab_01,1362647221832,,,,1000,7d50411f-088c-4c99-b85a-a6eaf95504c3,crlf_consumable_healing_01,10
2023-09-24 23.01.20,1069522220447,1362647212572,SCShop_OmegaPro_NewBabbage,1362647212575,,,,23200,15ebdff2-2724-4fb3-abbf-db20e150da77,SHLD_BASL_S01_Palisade_SCItem,1
2023-09-28 18.07.56,1069522220447,1412995955812,SCShop_CousinCrows_Orison,1412995955809,,,,43300,995c2de5-f7e6-4646-83e3-4627ba5a5865,QDRV_WETK_S01_VK00_SCItem,1
2023-09-28 20.30.14,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.16,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.18,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.20,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.22,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.24,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.25,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.27,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.29,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.31,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.33,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.35,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.37,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.39,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.41,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.43,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.45,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.47,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.49,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.51,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.52,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.54,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.56,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.30.59,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.00,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.02,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.04,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.06,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.08,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.10,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.12,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.14,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.16,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.19,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.20,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.22,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.24,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.26,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.28,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.30,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.32,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.34,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.36,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.38,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.40,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.42,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.44,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.46,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.48,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.50,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.51,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.53,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.55,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.57,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.31.59,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.32.00,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.32.02,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.32.05,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.32.07,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.32.09,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.32.11,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.32.13,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
2023-09-28 20.32.15,1069522220447,1412996442198,SCShop_LiveFire_Truckstop02-001,1412996442191,,,,63,92f958c7-71c5-4997-a575-d6ea3a6e304b,apar_special_ballistic_01_mag,1
